Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_DOMAIN	KW-0175~Coiled coil	307	5.331712400138937	4.330015440317541E-5	SM_B21461, SM_B21100, SM_B20254, SM_B20137, SM_B20258, SMC02080, SMC02082, SM_B20933, SMC03285, SMC03164, SMC03040, SMC03041, SMC02633, SMC01665, SMC00697, SMC00576, SMC03048, SMA0128, SMC01301, SMC01546, SMA1696, SMA0364, SMC00335, SMA1698, SMA1697, SMC02756, SM_B20020, SM_B21350, SM_B20945, SMC04143, SMC03054, SMA1562, SMC04020, SMC02881, SMC02760, SMC01795, SMC02644, SMC02883, SMC03972, SMC01554, SMC03978, SMC02769, SMC01317, SMC03976, SMC03855, SMC02645, SMC03977, SMC01769, SM_B21560, SMC01408, SM_B21201, SM_B20356, SM_B20355, SM_B21207, SM_B20359, SMC02292, SMC04231, SMC03140, SMC02296, SMC03146, SMC04233, SMC03028, SMC00793, SMA0940, SMC02735, SMC02857, SMA0267, SMC02733, SM_B20482, SM_B21696, SMA0933, SM_B21332, SM_B20920, SMC01094, SMC04000, SMC02064, SMC02980, SMC04245, SMC02065, SMC03033, SMC04128, SMC03039, SMA1227, SMA0137, SMC00323, SMC03037, SMA1229, SMC00322, SMC02862, SMC00564, SMA1349, SMC04127, SMC03038, SMC04009, SMC00689, SMC01905, SM_B20450, SMC01908, SM_B21546, SM_B20699, SMC04182, SM_B20218, SMC03087, SMC01461, SMC03880, SMC02433, SMC01102, SMC01464, SMA0204, SMC00378, SMC01104, SMA0206, SMC03764, SMC01469, SMC02437, SMC02436, SM_B20582, SM_B20345, SM_B21315, SM_B21319, SM_B20229, SMC02684, SMC02441, SMC00028, SMC01237, SMC01910, SM_B21085, SMC00913, SM_B21648, SMC04275, SMC00590, SMC00471, SMC01441, SMC00475, SMC00233, SMC01563, SMC03744, SMC01565, SMC03863, SMC02779, SMC01567, SMC02659, SMC03866, SMA1313, SMC03988, SMA1554, SMC00359, SMC00804, SMC04168, SMC03993, SMC04045, SMC00365, SMA0699, SMA0579, SMA1548, SMA1306, SMC01458, SMA1662, SMA1664, SMC03999, SM_B20095, SMC00978, SMC00856, SM_B21186, SMC01828, SM_B21500, SM_B20776, SM_B21506, SMA2385, SM_B20649, SMC02471, SMC00292, SMC01260, SMC01142, SMC01143, SMC00970, SMC01266, SMC01269, SMC02912, SMC00731, SMA1178, SMC00976, SMC00975, SMC00868, SMC00504, SMC00869, SMC01716, SMC01719, SMC00508, SM_B20541, SMC00190, SMC02241, SMC02367, SMC02368, SMC02247, SMA0876, SMC02801, SM_B21070, SMA2259, SMC00502, SMA0669, SM_B20631, SM_B20636, SM_B20515, SMC04197, SMC01120, SMC02695, SMC03781, SMC00275, SMC02571, SMC02577, SMC01365, SMC00037, SMC00399, SMC01125, SMC00830, SMC00038, SMC01127, SM_B21298, SMC02906, SMC04090, SMC04095, SMC00163, SMA2391, SMC01375, SMA2273, SMC04882, SMC02221, SMC00167, SMC04401, SMC00048, SMC00049, SMC00722, SM_B21291, SMC01507, SMC01509, SMC00092, SMC02152, SMC00094, SMC04212, SM_B20609, SMC03124, SMA0281, SMC02155, SMC04458, SMC04337, SMC03007, SMC04459, SMC00650, SMC00532, SMA2229, SMC00776, SMC00655, SMC00898, SMC03939, SMC01758, SM_B20989, SM_B20868, SMC02281, SMC04344, SMC04227, SMC02600, SMC03018, SMC00663, SMC04347, SMC01876, SMC01512, SMC01877, SM_B20273, SM_B20153, SM_B21245, SM_B20036, SM_B20712, SMC00191, SM_B20706, SMC01164, SMC01045, SMA0744, SMC01049, SMC03901, SM_B20390, SM_B20163, SMC02705, SMC01859, SM_B20044, SM_B20164, SM_B21377, SM_B21497, SM_B20045, SM_B20721, SMC02261, SMC03233, SMC02021, SMC01971, SMC02941, SMC02149, SMC00400, SMC04325, SMC00765, SMC01975, SMC01853, SMA1266, SMC01974, SMC00646, SMC00766, SMC04208	1486	338	1776	1.0855399906026264	6.925775275018475E-4	6.928024704508065E-4	6.928024704508065E-4
UP_KW_CELLULAR_COMPONENT	KW-0963~Cytoplasm	290	5.0364709968739145	5.4411473686613024E-5	SMC01428, SMC03969, SMA0009, SMC02080, SMC02073, SMC03163, SMC00691, SMC00690, SMC00695, SMC01784, SMC00573, SMC00334, SMC00333, SMC00696, SMC01785, SMC03841, SMC02510, SMC02879, SMC00577, SMA0124, SMC02755, SMC00579, SMC00908, SMC02092, SMC03172, SMA1561, SMC03173, SMC00580, SMC04386, SMC00585, SMC02764, SMC03854, SMC03857, SMC02404, SMC00225, SMC03856, SMC02405, SMC01407, SMC03826, SMC02858, SM_B21566, SMC02050, SMC04231, SMC02053, SMC04234, SMC03025, SMC01881, SMC01880, SMC01764, SMA1239, SMC02736, SMC04119, SMC00329, SMC00328, SM_B21579, SMC02064, SMC02063, SMA0011, SMC01770, SMC02863, SMC03831, SMA1227, SMC00320, SMC00324, SMC01903, SMC01905, SMC04296, SMC02790, SMC03085, SMC00493, SMC02551, SMC02310, SMC00494, SMC02792, SMC02797, SMC02433, SMC02798, SMC02677, SMC01585, SMC02311, SMC00378, SMC01346, SMC01103, SMC02437, SMC02436, SMC02799, SMC00811, SMC00018, SMC00826, SMC00948, SMC01472, SMC02562, SMC02560, SMC00143, SMC01355, SMC03776, SMC01113, SMC03777, SMC02567, SMC01115, SMC02686, SMC03775, SMC01235, SMC02568, SMC02569, SMC00912, SMC01209, SMC00913, SMC00918, SMC00917, SMC00919, SMA1670, SMC03981, SMC03860, SMC02099, SMC04278, SMC03861, SMC02098, SMC00231, SMC00475, SMC01564, SMC02654, SMC01563, SMC00595, SMC00232, SMC02652, SMC01444, SMC01326, SMC00357, SMC02898, SMC03866, SMC01207, SM_B21530, SM_B20202, SMA0693, SMC03195, SMC00482, SMC02782, SMC01331, SMC00365, SMC00488, SMC00366, SMA1547, SMC02305, SMC03879, SMC01336, SMC01578, SMA0695, SM_B21094, SMC02788, SMA0697, SMC02547, SMC03878, SMC00615, SM_B21184, SM_B21183, SMC02914, SM_B20772, SMC01140, SMC01142, SMC00294, SMC01023, SMC00296, SMC02599, SMC00970, SMC00851, SMC01027, SMC01268, SMC01147, SMC02911, SMC01942, SMC02912, SMC01028, SMC01941, SMC00867, SMC02804, SMC01837, SM_B21631, SMC00180, SMC00184, SMC04302, SMC01830, SMC01037, SMC00622, SMC01832, SMC00984, SMC01831, SM_B21163, SM_B21166, SM_B21165, SMC01929, SMC00719, SMC03780, SMC02570, SMC02574, SMC02450, SMC03781, SMA1195, SMC02693, SMC02572, SMC01121, SMC02698, SMC02577, SMC01365, SMC03788, SMC02333, SMC01004, SMC01801, SMC00725, SMC01934, SM_B20088, SMC01939, SMC02906, SM_B22023, SMC02581, SMC01373, SMC02100, SMA0892, SMC04405, SMC00602, SMC00659, SMC01868, SMC02837, SM_B20299, SM_B20613, SMC04450, SMC00092, SMC03002, SMC04454, SMC03242, SMC01861, SMC04458, SMC03007, SMC01862, SMC00534, SMC01864, SMC02835, SMC03008, SMC01867, SMC00415, SMC01638, SMC02608, SMC01758, SMC00427, SMC02606, SM_B20617, SMC03010, SMC01192, SMA1240, SMC02042, SMC02163, SMC02720, SMC01871, SMC01874, SMC02601, SMC01756, SMC02723, SMC01726, SMA0868, SMA0869, SM_B20956, SM_B20948, SMC02495, SMC01043, SMA0181, SMC01042, SMC02136, SMC01288, SMA0744, SMC02138, SMC01049, SMA0745, SMC02137, SMC03229, SMC04318, SMC01858, SMC00526, SMC01857, SMC02141, SM_B20959, SMC02140, SMC02940, SMC01852, SMC00643, SMA1266, SMC01732, SMC01614, SMC00646, SMC03239	1517	313	1771	1.0816497164194507	9.789536846859237E-4	9.794065263590344E-4	9.794065263590344E-4
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	305	5.296978117401876	8.429927177092749E-5	SMC01428, SMC03969, SMA0009, SMC02080, SMC02073, SMC03163, SMC00691, SMC00695, SMC01784, SMC00573, SMC00334, SMC00333, SMC00696, SMC01785, SMC03841, SMC02510, SMC02757, SMC02879, SMC00577, SMA0124, SMC02755, SMC00579, SMC00908, SMC02092, SMC03172, SMA1561, SMC03173, SMC00580, SMC02087, SMC04386, SMC00585, SMC03854, SMC02404, SMC00225, SMC03856, SMC02405, SMC01407, SMC03826, SMC02858, SM_B21566, SM_B21447, SMC02050, SMC04231, SMC02053, SMC04234, SMC03025, SMC01881, SMC01880, SMC01764, SMA1239, SMC02736, SMC04119, SMC00329, SMC00328, SM_B21579, SMC02064, SMC02063, SMA0011, SMC01770, SMC02863, SMC03831, SMA1227, SMC00320, SMC00324, SMA0015, SMC01109, SMC01903, SMC01905, SM_B21300, SMC04296, SMC02790, SMA0682, SMC03085, SMC00493, SMC02551, SMC02310, SMC00494, SMC02792, SMC02797, SMC02433, SMC02798, SMC02677, SMC01585, SMC02311, SMC00378, SMC01346, SMC01224, SMC01103, SMC02437, SMC02436, SMC02799, SMC00811, SMC00018, SMC00826, SMC00948, SMC01472, SMC02562, SMC02560, SMC00143, SMC01355, SMC03776, SMC01113, SMC03777, SMC02567, SMC01115, SMC02686, SMC03775, SMC01235, SMC02568, SMC02569, SMC00912, SMC01209, SMC00913, SMC00918, SMC00917, SMC00919, SMA1670, SMC03981, SMC03860, SMC02099, SMC04278, SMC03861, SMC02098, SMC00231, SMC00475, SMC01564, SMC02654, SMC01563, SMC00595, SMC00232, SMC00356, SMC02652, SMA1558, SMC01444, SMC01326, SMC00357, SMC02898, SMC03866, SMC01207, SM_B21530, SM_B20202, SMC00480, SMA0693, SMC03195, SMC00482, SMC02782, SMC01331, SMC02660, SMC00365, SMC00488, SMC00366, SMA1547, SMC02305, SMC03879, SMC01336, SMC01578, SMA0695, SM_B21094, SMC02788, SMA0697, SMC02547, SMC03878, SMC00615, SM_B21184, SM_B21183, SMC02914, SM_B20772, SM_B20649, SMC01140, SMC01142, SMC00294, SMC01023, SMC00296, SMC02599, SMC00970, SMC02113, SMC00851, SMC01027, SMC01268, SMC01147, SMC02911, SMC01821, SMC01942, SMC02912, SMC01941, SMC00867, SMC02804, SMC01837, SMA1846, SM_B21631, SMC00180, SMC00184, SMC02245, SMC04302, SMC01830, SMC01037, SMC00622, SMC01832, SMC00984, SMC01831, SM_B21163, SM_B21166, SM_B21165, SMC01929, SMC00719, SM_B20515, SMC03780, SMC02570, SMC02574, SMC02450, SMC03781, SMA1195, SMC02693, SMC02572, SMC01121, SMC02698, SMC01365, SMC03788, SMC02333, SMC01004, SMC01801, SMC00725, SMC01934, SMC01815, SM_B20088, SMC02906, SM_B22023, SMC02581, SMC00161, SMC01373, SMC01375, SMC02100, SMA0892, SMC04405, SMC00602, SMC00659, SMC01868, SMC02837, SM_B20299, SM_B20613, SMC04450, SMC00092, SMC03002, SMC04454, SMC03242, SMC01861, SMC04458, SMC03007, SMC01862, SMC00534, SMC01864, SMC02835, SMC03008, SMC01867, SMC00415, SMC01638, SMC02608, SMC01758, SMC00427, SMC02606, SM_B20617, SMC03010, SMC01192, SMA1240, SMC02042, SMC02163, SMC02720, SMC03931, SMC01871, SMC01874, SMC02601, SMC01756, SMC02723, SMC01726, SMA0868, SM_B20956, SM_B20948, SMC02495, SMC01043, SMA0181, SMC01042, SMC02136, SMC01288, SMA0744, SMC02138, SMC01049, SMA0745, SMC02137, SMC04318, SMC01858, SMC00526, SMC01857, SMC02825, SMC02141, SM_B20959, SMC02140, SMC02940, SMC01852, SMC00643, SMA1266, SMC01732, SMC01614, SMC00646, SMC03239	1704	328	1971	1.0755807712126417	0.006218990588711226	0.006238146111048634	0.006238146111048634
UP_KW_LIGAND	KW-0547~Nucleotide-binding	275	4.775963876345953	0.001288911135793653	SMC01429, SMC00339, SM_B21223, SM_B21466, SM_B21227, SMC02080, SM_B20018, SMC02073, SMC04011, SMC00690, SMC04018, SMC00695, SMC00453, SMC00334, SMC00696, SMC00577, SMC03847, SMC03965, SMA0124, SMC03966, SM_B20380, SMA1209, SM_B20149, SM_B20940, SMC03172, SM_B20937, SMC03173, SMC02760, SMC03177, SMC02764, SMC00465, SMC02763, SMC03979, SMC01435, SMC00228, SMC03826, SMA0825, SM_B21201, SM_B21200, SM_B21566, SMC02181, SMC04351, SMC02292, SMA2321, SMC03025, SMC01880, SMC02059, SMC01640, SMA0028, SMC02857, SMC02736, SMC02733, SMC02613, SM_B20482, SM_B20363, SMA0815, SM_B21578, SMC04121, SMC02064, SMA1583, SMC02063, SMC01771, SMC04244, SMC02863, SMC04128, SMC02501, SMC04005, SMA1229, SMC03159, SMC01656, SMA1344, SMC01535, SMA1466, SMA0015, SMC01109, SMC01904, SM_B20451, SMC01905, SMC03094, SMC04296, SMC02790, SMA2067, SMC00493, SMC00372, SMC02551, SMC01461, SMC02793, SMC00495, SMC02797, SMC02433, SMC01103, SMC02559, SMC00017, SMC00947, SMC00825, SMC00948, SM_B20102, SMC02562, SMC01350, SMC01353, SMC00143, SMC01352, SMC03776, SMC02567, SMC00144, SMC02325, SMC02686, SMC03775, SMC01235, SMC00025, SMC01114, SMA0793, SMC01237, SMC00943, SMC02568, SMC01209, SMC00913, SM_B20670, SMC00917, SMC00919, SM_B21523, SMC04282, SM_B21527, SMC03065, SMC00590, SMA0340, SMC03981, SMC02099, SMC02650, SMC00475, SMC00595, SMC01566, SMA0228, SMC01326, SMA1434, SMC01569, SMC03867, SM_B20201, SM_B21539, SMC01571, SMC03871, SMC01331, SMC03198, SMC00365, SMC00488, SMC05018, SMC01214, SMC00366, SMC01215, SMA0697, SMC00615, SM_B21184, SM_B21183, SMC01827, SMC02914, SM_B20649, SMC02594, SMC02599, SMC03204, SMC01146, SMC01025, SMC00059, SMC02237, SMC00851, SMC02478, SMC01717, SMC02804, SMC02480, SM_B20419, SMC02122, SMC02487, SMC01035, SMC00862, SMC04302, SMC01830, SMC02368, SMC01279, SMC00621, SM_B20196, SMC00719, SM_B20630, SM_B20995, SMC02690, SM_B20507, SMC00394, SMC02695, SMC00154, SMA1073, SMC01121, SMC02577, SMC01005, SMC01125, SMC02337, SMC01934, SM_B20880, SM_B20767, SMC04093, SMC01376, SMC00166, SMC02586, SMC01018, SMC01138, SM_B21170, SMC00659, SMC00419, SMA1935, SMC03808, SM_B20855, SM_B20613, SM_B20612, SMC02152, SMC02153, SMC04213, SMC03242, SMC01861, SMC04458, SMC00892, SMC03007, SMC01189, SMC00774, SMC01862, SMC00534, SMC03923, SMC01864, SMC02835, SMC01867, SMC01758, SMC00427, SM_B20503, SM_B20745, SMC04462, SMC01192, SMA2331, SMC00781, SMC00420, SMC01871, SMC01874, SMC00300, SMC01510, SMC02846, SMC01756, SMC01726, SM_B20394, SM_B21121, SM_B21009, SM_B20713, SMC02491, SMC01043, SMC01042, SMC02376, SMC01045, SMA0621, SMC02499, SMC01288, SMA0744, SMC01169, SMC00993, SMC01722, SMC00527, SMC00526, SMC02828, SM_B21130, SM_B20961, SM_B20962, SM_B20049, SM_B20602, SMC00091, SMC00090, SMC01173, SMC02142, SMC02940, SMC00881, SMC04446, SMC00643	900	287	985	1.0486837011227255	0.04659974844327819	0.047689712024365165	0.047689712024365165
UP_SEQ_FEATURE	ACT_SITE:Proton acceptor	95	1.6498784300104203	0.0038485097734253858	SMC00815, SM_B20173, SM_B20371, SM_B20850, SMC03094, SMC00093, SMA1450, SMC03164, SMC00094, SMC04410, SMC04213, SMC02791, SMC01023, SMC02792, SMC01740, SMC03204, SMC01146, SMC00453, SMC02311, SMC01343, SMC02479, SMC04214, SMC01103, SMC00894, SMC00333, SMA0404, SMC03208, SMC01028, SMC00811, SM_B20268, SM_B20589, SM_B20821, SM_B20942, SMC02093, SMC04262, SMC02640, SMC01111, SMC00068, SMC02487, SMC01035, SMC02765, SMA0398, SMC03856, SMC01407, SM_B20270, SM_B20195, SM_B21042, SMA0868, SM_B20198, SM_B21121, SM_B20753, SM_B21248, SM_B21648, SMC03070, SMC02570, SMC02097, SMC00152, SMC01881, SMC00154, SMC00232, SMC01126, SMC00996, SMC00511, SMC02736, SMC03229, SMC01206, SMC00768, SM_B21010, SMC00608, SMC02581, SMC01492, SMC01096, SMC03195, SMC01053, SMC01331, SMC03154, SMC00880, SMC04045, SMC03798, SMC03831, SMC00683, SMC04247, SMC00488, SMC00169, SMC01852, SMA0854, SMC03879, SMC03835, SMC02228, SMC00005, SMC00643, SMC02307, SMC01614, SMC00326, SMC03878	3688	100	4346	1.119495661605206	0.998862284044043	1.0	1.0
UP_SEQ_FEATURE	BINDING:ATP	46	0.798888502952414	0.004632183416935636	SMC01209, SM_B21184, SMC00913, SMC00618, SM_B21566, SMC02080, SM_B21009, SM_B20649, SMC02551, SMC03981, SMC02099, SMC00695, SMC04458, SMC02577, SMC00453, SMC01025, SMC00595, SMA0028, SMC01288, SMA0744, SMC00774, SMC01103, SMC02796, SMA0124, SMC02438, SMC02613, SMC00526, SMC01758, SMC02804, SMC00948, SMC00908, SMC04093, SMC02480, SMC01192, SMC00161, SMC03172, SMA2331, SMC02562, SMC04002, SMC03776, SMC00488, SMC03895, SMC00025, SMC01018, SMC00984, SMC01756	3688	46	4346	1.1784164859002169	0.9997147936788833	1.0	1.0
UP_SEQ_FEATURE	METAL:Magnesium	64	1.1114970475859673	0.006333949865870607	SM_B21184, SMC00339, SMC02715, SMC00618, SMC03094, SM_B20649, SMC00695, SMC02797, SMC01146, SMC00453, SMC01025, SMC03967, SMC01028, SMC00459, SMC00945, SMC00900, SM_B20581, SMA1209, SMC02480, SM_B20938, SMA2331, SMC00143, SMC02560, SMC03775, SMC02686, SMC00025, SMC00621, SMC01316, SMC00637, SMA0708, SM_B20198, SMC02097, SMC00393, SMC00151, SMC01881, SMC02654, SMC00232, SMA0028, SMC02652, SMC01049, SMC01521, SMC01004, SMC01722, SMA0981, SMC00768, SM_B20200, SM_B21578, SMC02581, SMA1188, SMC01373, SMC04881, SMC04045, SMC03793, SMC00365, SMA1227, SMC04008, SMC00366, SMC00324, SMC00687, SMA0453, SMC00643, SMC04405, SMC01932, SMC02987	3688	66	4346	1.142706895418392	0.9999859163782796	1.0	1.0
UP_SEQ_FEATURE	BINDING:Substrate	119	2.066689822855158	0.008866947260841073	SMC01429, SM_B21184, SMC00293, SMC04251, SMC04410, SMC01780, SMC01023, SMC00695, SMC01146, SMC00298, SMC02479, SMA0404, SMC02878, SMA2025, SMC01820, SMC01028, SMC02755, SMC01837, SM_B20268, SM_B20146, SM_B21631, SM_B20942, SMC00180, SM_B20938, SMC04262, SMC00580, SMC00461, SMC00101, SMC00068, SMC03974, SMC02245, SMC02641, SMC00069, SMC01952, SMC03856, SM_B21285, SM_B20195, SM_B20198, SM_B21166, SM_B20872, SM_B20757, SMC00152, SMC02450, SMC01800, SMC00557, SMC03160, SMC04120, SMC03793, SMC01770, SMC01099, SMC03798, SMC00683, SMC01772, SMC04405, SMC00723, SMC02838, SMA1935, SM_B20850, SM_B21304, SM_B20615, SMC03002, SMC01740, SMC01343, SMC02038, SMC01103, SMC02834, SMC00412, SMC00016, SMC01108, SMC02438, SMC02562, SMC02166, SMC03776, SMC03895, SMC04346, SMC00025, SMC00943, SMC01209, SMC01726, SM_B20270, SM_B21002, SM_B21648, SM_B21009, SMC03070, SMC02097, SMA0340, SMC03981, SMC02253, SMC00472, SMC03105, SMA0228, SMC01565, SMC01169, SMC03104, SMC00996, SMC00511, SMC00599, SMC03229, SMC01206, SMC00768, SM_B21010, SM_B20200, SM_B20202, SM_B21539, SMC00480, SMC04289, SMC00880, SMC00486, SMC00882, SMC00488, SMC03994, SMC01852, SMA0854, SMC01732, SMC03239, SMC02307, SMC01614, SMC00008, SMC03878	3688	128	4346	1.095559076735358	0.9999998415162777	1.0	1.0
UP_KW_CELLULAR_COMPONENT	KW-0997~Cell inner membrane	169	2.9350468912816954	0.01021189813790463	SMC03849, SM_B21465, SM_B21466, SM_B20417, SMA1691, SMA0081, SMC00174, SMC01780, SMC00450, SMC00575, SMC03847, SMA1213, SMC02119, SMC00868, SMC00869, SM_B20264, SM_B20265, SMC02084, SM_B20419, SMC04263, SM_B20418, SMC02361, SMC02085, SMC02363, SMC01274, SMC02362, SMC02120, SMC03971, SMC03850, SMC03853, SMC01156, SMC00584, SMC03854, SMC00466, SMA0079, SMC02648, SMC00744, SMC01924, SMA1913, SMC01927, SMA1516, SMA1519, SM_B21201, SM_B21205, SM_B21204, SM_B20999, SM_B20507, SMC04351, SMC03020, SMC03021, SMC02057, SMC03022, SMC02058, SMC01123, SMC01007, SMC02337, SMC03825, SMC01921, SMC00799, SMC01129, SM_B20363, SMC04091, SMA0493, SMA1188, SMC01095, SMC02066, SMC03035, SMC02065, SMC02067, SMC04244, SMC02500, SMC01376, SMC02465, SMC02501, SMA1229, SMC03159, SMC02867, SMC02502, SMC00326, SMC00937, SMC03808, SM_B20611, SM_B20855, SM_B20612, SMA2067, SMC04213, SMC04458, SMA1535, SMC04459, SMC00012, SMC01863, SMC00894, SMC00138, SMA1531, SMC04218, SMC01866, SMC00139, SMA1532, SMC01913, SMC00703, SMC00945, SMC01912, SMC01915, SM_B20185, SMC01914, SMA1529, SM_B20069, SM_B20503, SMC02170, SMA2331, SMC03893, SMC03014, SMC02681, SMC01870, SMC01111, SMC03133, SMC01872, SMC03018, SMA0678, SMC02325, SMC01873, SMC01510, SMA2333, SMC01515, SMC03019, SMA0627, SM_B20430, SM_B21527, SM_B20713, SMC02095, SM_B20429, SMC03065, SMC03062, SMC02250, SMC01282, SMC03063, SMC02499, SMC00871, SMC02257, SMC01289, SMC02498, SMC00870, SMA0863, SMA1798, SMC03865, SMA0501, SMC02258, SMC01323, SMC01721, SM_B21095, SMC00408, SM_B21130, SM_B21132, SM_B21498, SM_B21137, SM_B20958, SMC03871, SMC02142, SMC02387, SMC03198, SMC02265, SMA0853, SMC01211, SMC04446, SMA1662, SMC01336, SMC00005, SMC00247, SMA1544	1517	184	1771	1.07226433750824	0.16869552153012501	0.09190708324114166	0.09190708324114166
UP_SEQ_FEATURE	NP_BIND:NAD	36	0.6252170892671066	0.019612028916522497	SMC00815, SMC02837, SM_B21163, SM_B21648, SMC02181, SMC00094, SMC00154, SMC03204, SMC01564, SMC02798, SMC02479, SMC00696, SMC02038, SMC01169, SMC02755, SMC03229, SMC01638, SM_B21010, SMC00727, SMC01717, SMC01918, SM_B21539, SMC01331, SMC00880, SMC00781, SMC01035, SMC02487, SMA0854, SMA1525, SMC00300, SMC01656, SMC00005, SMC03979, SMC01878, SMC04405, SMC00326	3688	36	4346	1.1784164859002169	0.9999999999999992	1.0	1.0
