Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_BIOLOGICAL_PROCESS	KW-0535~Nitrogen fixation	3	3.6144578313253	0.064968088848161	SINMEB_6162, SINMEB_6164, SINMEB_6170	10	12	246	6.15	0.331719794582451	0.389808533088967	0.389808533088967
												
												
												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_MOLECULAR_FUNCTION	KW-0695~RNA-directed DNA polymerase	6	7.2289156626506	2.92E-08	SINMEB_5740	13	6	456	35.0769230769231	2.04E-07	2.04E-07	2.04E-07
UP_KW_MOLECULAR_FUNCTION	KW-0548~Nucleotidyltransferase	6	7.2289156626506	3.56E-06	SINMEB_5740	13	12	456	17.5384615384615	2.49E-05	1.25E-05	1.25E-05
UP_KW_MOLECULAR_FUNCTION	KW-0808~Transferase	7	8.43373493975904	0.037158869570853	SINMEB_5740, SINMEB_5826	13	106	456	2.31640058055152	0.232846203458397	0.086704028998658	0.086704028998658
												
												
												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	DOMAIN:Reverse transcriptase	6	7.2289156626506	3.98E-07	SINMEB_5740	38	6	950	25	1.87E-05	1.87E-05	1.87E-05
UP_SEQ_FEATURE	TRANSMEM:Helical	15	18.0722891566265	0.081508338720359	SINMEB_6204, SINMEB_6313, SINMEB_6008, SINMEB_5820, SINMEB_6166, SINMEB_6168, SINMEB_6201, SINMEB_6163, SINMEB_6162, SINMEB_6220, SINMEB_6165, SINMEB_6164, SINMEB_6291, SINMEB_5816, SINMEB_6218	38	251	950	1.49402390438247	0.981611968552988	1	1
