Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0016226~iron-sulfur cluster assembly	6	1.49625935162095	2.87163973943104E-05	SINMEB_1153, SINMEB_1482, SINMEB_1051, SINMEB_0442, SINMEB_1484, SINMEB_1479	142	7	2024	12.2173038229376	0.003182490984197	0.003187520110768	0.003187520110768
GOTERM_BP_DIRECT	GO:0006412~translation	14	3.49127182044888	0.000187384547235	SINMEB_0991, SINMEB_0992, SINMEB_1002, SINMEB_3014, SINMEB_1001, SINMEB_0990, SINMEB_1000, SINMEB_0759, SINMEB_0974, SINMEB_1006, SINMEB_0993, SINMEB_0989, SINMEB_1878, SINMEB_0987	142	61	2024	3.27129993073193	0.020586772175847	0.010399842371568	0.010399842371568
GOTERM_BP_DIRECT	GO:0046654~tetrahydrofolate biosynthetic process	3	0.748129675810474	0.060040972709486	SINMEB_1560, SINMEB_1050, SINMEB_1559	142	6	2024	7.12676056338028	0.998964642172451	1	1
												
												
												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005840~ribosome	11	2.7431421446384	0.000403378678631	SINMEB_0759, SINMEB_0991, SINMEB_0992, SINMEB_3014, SINMEB_0990, SINMEB_1000, SINMEB_0974, SINMEB_1006, SINMEB_0993, SINMEB_1977, SINMEB_1878	128	45	1968	3.75833333333333	0.009236658882235	0.009277709608515	0.009277709608515
GOTERM_CC_DIRECT	GO:0015934~large ribosomal subunit	3	0.748129675810474	0.070067393237162	SINMEB_1002, SINMEB_0989, SINMEB_0987	128	7	1968	6.58928571428571	0.811902100573647	0.805775022227366	0.805775022227366
												
												
												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0003735~structural constituent of ribosome	14	3.49127182044888	8.88039855884348E-05	SINMEB_0991, SINMEB_0992, SINMEB_1002, SINMEB_3014, SINMEB_1001, SINMEB_0990, SINMEB_1000, SINMEB_0759, SINMEB_0974, SINMEB_1006, SINMEB_0993, SINMEB_0989, SINMEB_1878, SINMEB_0987	260	53	3484	3.53962264150943	0.016819264326084	0.016961561247391	0.016961561247391
