Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR003959:ATPase, AAA-type, core	5	0.778816199376947	0.016782350065725	SINMEB_3164, SINMEB_4473, SINMEB_2221, SINMEB_0884, SINMEB_1118	477	11	4890	4.65980560320183	0.999999092126171	1	1
INTERPRO	IPR009642:Protein of unknown function DUF1236	4	0.623052959501558	0.023802170393446	SINMEB_4226, SINMEB_4917, SINMEB_1430, SINMEB_2161	477	7	4890	5.85804132973944	0.99999999748752	1	1
INTERPRO	IPR006164:Ku70/Ku80 beta-barrel domain	3	0.467289719626168	0.049673844685023	SINMEB_4990, SINMEB_4834, SINMEB_4989	477	4	4890	7.68867924528302	1	1	1
INTERPRO	IPR016194:SPOC like C-terminal domain	3	0.467289719626168	0.049673844685023	SINMEB_4990, SINMEB_4834, SINMEB_4989	477	4	4890	7.68867924528302	1	1	1
INTERPRO	IPR001907:ClpP	3	0.467289719626168	0.049673844685023	SINMEB_0882, SINMEB_0461, SINMEB_2208	477	4	4890	7.68867924528302	1	1	1
INTERPRO	IPR009187:Predicted Ku, prokaryotic type	3	0.467289719626168	0.049673844685023	SINMEB_4990, SINMEB_4834, SINMEB_4989	477	4	4890	7.68867924528302	1	1	1
INTERPRO	IPR012347:Ferritin-related	4	0.623052959501558	0.065496266287869	SINMEB_2939, SINMEB_0398, SINMEB_4573, SINMEB_3397	477	10	4890	4.10062893081761	1	1	1
												
												
												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
PFAM	PF00004:ATPase family associated with various cellular activities (AAA)	5	0.778816199376947	0.00448020562861	SINMEB_3164, SINMEB_4473, SINMEB_2221, SINMEB_0884, SINMEB_1118	457	8	4693	6.41821663019694	0.859457983955954	1	1
PFAM	PF06823:Protein of unknown function (DUF1236)	4	0.623052959501558	0.023682591029559	SINMEB_4226, SINMEB_4917, SINMEB_1430, SINMEB_2161	457	7	4693	5.86808377618006	0.999971732877887	1	1
PFAM	PF02735:Ku70/Ku80 beta-barrel domain	3	0.467289719626168	0.049504060775915	SINMEB_4990, SINMEB_4834, SINMEB_4989	457	4	4693	7.70185995623632	0.999999999768652	1	1
PFAM	PF00034:Cytochrome c	4	0.623052959501558	0.083392452010922	SINMEB_0591, SINMEB_2344, SINMEB_4491, SINMEB_4272	457	11	4693	3.7342351302964	1	1	1
												
												
												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SUPFAM	SSF51905:FAD/NAD(P)-binding domain	14	2.18068535825545	0.016965742809188	SINMEB_2033, SINMEB_1175, SINMEB_6269, SINMEB_2433, SINMEB_0352, SINMEB_1080, SINMEB_3191, SINMEB_0717, SINMEB_1419, SINMEB_3209, SINMEB_3557, SINMEB_1604, SINMEB_2406, SINMEB_0404	332	73	3517	2.03160587555702	0.96257332086664	1	1
SUPFAM	SSF100939:SPOC domain-like	3	0.467289719626168	0.046616779623685	SINMEB_4990, SINMEB_4834, SINMEB_4989	332	4	3517	7.94503012048193	0.999895441155394	1	1
