Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR010930:Flagellar basal-body/hook protein, C-terminal domain	5	0.7352941176470588	3.6418958951944813E-4	SMC03030, SMC03024, SMC03047, SMC03028, SMC03048	463	5	4890	10.561555075593951	0.27741215600860547	0.1082857046171159	0.10804291155743628
INTERPRO	IPR001029:Flagellin, D0/D1 domain	5	0.7352941176470588	3.6418958951944813E-4	SMC03040, SMC03039, SMC03037, SMC03038, SMC03049	463	5	4890	10.561555075593951	0.27741215600860547	0.1082857046171159	0.10804291155743628
INTERPRO	IPR001444:Flagellar basal body rod protein, N-terminal	5	0.7352941176470588	3.6418958951944813E-4	SMC03030, SMC03024, SMC03047, SMC03028, SMC03027	463	5	4890	10.561555075593951	0.27741215600860547	0.1082857046171159	0.10804291155743628
INTERPRO	IPR001173:Glycosyl transferase, family 2	8	1.1764705882352942	8.10161394051772E-4	SM_B20958, SM_B20957, SM_B20748, SM_B20959, SM_B20948, SM_B21189, SMA0866, SM_B21190	463	18	4890	4.694024478041757	0.5146848760454767	0.18034462293376852	0.1799402627926614
INTERPRO	IPR006015:Universal stress protein A	5	0.7352941176470588	0.0010109003527677607	SMA1100, SMA1231, SMA1149, SMA1158, SMA1147	463	6	4890	8.801295896328293	0.5943153714393195	0.18034462293376852	0.1799402627926614
INTERPRO	IPR008978:HSP20-like chaperone	4	0.5882352941176471	0.003117289440086592	SM_B21294, SMA1118, SMC01106, SMC04040	463	4	4890	10.561555075593953	0.938268763416215	0.347577772569655	0.34679845020963335
INTERPRO	IPR002068:Alpha crystallin/Hsp20 domain	4	0.5882352941176471	0.003117289440086592	SM_B21294, SMA1118, SMC01106, SMC04040	463	4	4890	10.561555075593953	0.938268763416215	0.347577772569655	0.34679845020963335
INTERPRO	IPR001492:Flagellin	4	0.5882352941176471	0.003117289440086592	SMC03040, SMC03039, SMC03037, SMC03038	463	4	4890	10.561555075593953	0.938268763416215	0.347577772569655	0.34679845020963335
INTERPRO	IPR006016:UspA	5	0.7352941176470588	0.004041863783654134	SMA1100, SMA1231, SMA1149, SMA1158, SMA1147	463	8	4890	6.60097192224622	0.9730197008236814	0.40059361055772086	0.3996954186057977
INTERPRO	IPR004089:Methyl-accepting chemotaxis protein (MCP) signalling domain	5	0.7352941176470588	0.006736981657642822	SMC03004, SMC01104, SMC00765, SMC01469, SMC00975	463	9	4890	5.867530597552196	0.9975938361989201	0.6009387638617397	0.5995913675302111
INTERPRO	IPR004365:Nucleic acid binding, OB-fold, tRNA/helicase-type	3	0.4411764705882353	0.025049320749821816	SMC03173, SMC03788, SMC01756	463	3	4890	10.561555075593953	0.9999999998512282	1.0	0.9988776655443322
INTERPRO	IPR019776:Flagellar basal body rod protein, conserved site	3	0.4411764705882353	0.025049320749821816	SMC03030, SMC03047, SMC03028	463	3	4890	10.561555075593953	0.9999999998512282	1.0	0.9988776655443322
INTERPRO	IPR020013:Fagellar hook-basal body protein, FlgE/F/G	3	0.4411764705882353	0.025049320749821816	SMC03030, SMC03024, SMC03047	463	3	4890	10.561555075593953	0.9999999998512282	1.0	0.9988776655443322
INTERPRO	IPR023615:Cytochrome c oxidase, subunit I, copper-binding site	4	0.5882352941176471	0.03270758374198998	SMA1273, SMA1220, SMA0765, SM_B21488	463	8	4890	5.280777537796976	0.9999999999998689	1.0	0.9988776655443322
INTERPRO	IPR023616:Cytochrome c oxidase, subunit I domain	4	0.5882352941176471	0.03270758374198998	SMA1273, SMA1220, SMA0765, SM_B21488	463	8	4890	5.280777537796976	0.9999999999998689	1.0	0.9988776655443322
INTERPRO	IPR000883:Cytochrome c oxidase, subunit I	4	0.5882352941176471	0.03270758374198998	SMA1273, SMA1220, SMA0765, SM_B21488	463	8	4890	5.280777537796976	0.9999999999998689	1.0	0.9988776655443322
INTERPRO	IPR011032:GroES-like	8	1.1764705882352942	0.03649506342813802	SMA1296, SMC00912, SM_B22023, SMA0745, SMC00105, SM_B20080, SMA1156, SM_B20170	463	34	4890	2.4850717824926947	0.999999999999996	1.0	0.9988776655443322
INTERPRO	IPR008972:Cupredoxin	5	0.7352941176470588	0.046293547528610444	SMA1243, SMA1182, SMA1250, SM_B21487, SMC01982	463	15	4890	3.520518358531317	1.0	1.0	0.9988776655443322
INTERPRO	IPR018369:Chaperonin Cpn10, conserved site	3	0.4411764705882353	0.04698135205906884	SMC00912, SM_B22023, SMA0745	463	4	4890	7.921166306695464	1.0	1.0	0.9988776655443322
INTERPRO	IPR020818:Chaperonin Cpn10	3	0.4411764705882353	0.04698135205906884	SMC00912, SM_B22023, SMA0745	463	4	4890	7.921166306695464	1.0	1.0	0.9988776655443322
INTERPRO	IPR000194:ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain	3	0.4411764705882353	0.04698135205906884	SMC03025, SMC02501, SMC02796	463	4	4890	7.921166306695464	1.0	1.0	0.9988776655443322
INTERPRO	IPR001017:Dehydrogenase, E1 component	3	0.4411764705882353	0.04698135205906884	SM_B20020, SMC01030, SMC03201	463	4	4890	7.921166306695464	1.0	1.0	0.9988776655443322
INTERPRO	IPR003660:HAMP linker domain	6	0.8823529411764706	0.05031261097822713	SMC00992, SMC03004, SMC01104, SMC00765, SMC01469, SMC00975	463	22	4890	2.880424111525623	1.0	1.0	0.9988776655443322
INTERPRO	IPR017896:4Fe-4S ferredoxin-type, iron-sulpur binding domain	5	0.7352941176470588	0.05727511645660154	SMA1240, SMC01815, SMC04444, SMA1179, SMA1211	463	16	4890	3.30048596112311	1.0	1.0	0.9988776655443322
INTERPRO	IPR002328:Alcohol dehydrogenase, zinc-type, conserved site	5	0.7352941176470588	0.06952084314054048	SMA1296, SMC00105, SM_B20080, SMA1156, SM_B20170	463	17	4890	3.1063397281158682	1.0	1.0	0.9988776655443322
INTERPRO	IPR024791:Cytochrome c/ubiquinol oxidase subunit III	3	0.4411764705882353	0.07347096062179548	SM_B21489, SMC01984, SMC01985	463	5	4890	6.336933045356371	1.0	1.0	0.9988776655443322
INTERPRO	IPR001048:Aspartate/glutamate/uridylate kinase	3	0.4411764705882353	0.07347096062179548	SMC02099, SMA0697, SMC02438	463	5	4890	6.336933045356371	1.0	1.0	0.9988776655443322
INTERPRO	IPR002429:Cytochrome c oxidase subunit II C-terminal	3	0.4411764705882353	0.07347096062179548	SMA1182, SM_B21487, SMC01982	463	5	4890	6.336933045356371	1.0	1.0	0.9988776655443322
INTERPRO	IPR001844:Chaperonin Cpn60	3	0.4411764705882353	0.07347096062179548	SMC00913, SM_B21566, SMA0744	463	5	4890	6.336933045356371	1.0	1.0	0.9988776655443322
INTERPRO	IPR027410:TCP-1-like chaperonin intermediate domain	3	0.4411764705882353	0.07347096062179548	SMC00913, SM_B21566, SMA0744	463	5	4890	6.336933045356371	1.0	1.0	0.9988776655443322
INTERPRO	IPR012910:TonB-dependent receptor, plug	3	0.4411764705882353	0.07347096062179548	SMC02726, SMC02890, SMA2414	463	5	4890	6.336933045356371	1.0	1.0	0.9988776655443322
