Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR010930:Flagellar basal-body/hook protein, C-terminal domain	4	0.787401574803149	0.003180828847776	SMC03030, SMC03024, SMC03047, SMC03028	348	5	4890	11.2413793103448	0.899122349199879	0.763398923466269	0.763398923466269
INTERPRO	IPR001444:Flagellar basal body rod protein, N-terminal	4	0.787401574803149	0.003180828847776	SMC03030, SMC03024, SMC03047, SMC03028	348	5	4890	11.2413793103448	0.899122349199879	0.763398923466269	0.763398923466269
INTERPRO	IPR001029:Flagellin, D0/D1 domain	4	0.787401574803149	0.003180828847776	SMC03039, SMC03037, SMC03038, SMC03049	348	5	4890	11.2413793103448	0.899122349199879	0.763398923466269	0.763398923466269
INTERPRO	IPR006015:Universal stress protein A	4	0.787401574803149	0.006028209789795	SMA1231, SMA1149, SMA1158, SMA1147	348	6	4890	9.36781609195402	0.987137587941887	1	1
INTERPRO	IPR019776:Flagellar basal body rod protein, conserved site	3	0.590551181102362	0.014357083257202	SMC03030, SMC03047, SMC03028	348	3	4890	14.051724137931	0.999969931222953	1	1
INTERPRO	IPR020013:Fagellar hook-basal body protein, FlgE/F/G	3	0.590551181102362	0.014357083257202	SMC03030, SMC03024, SMC03047	348	3	4890	14.051724137931	0.999969931222953	1	1
INTERPRO	IPR006016:UspA	4	0.787401574803149	0.015165215065794	SMA1231, SMA1149, SMA1158, SMA1147	348	8	4890	7.02586206896552	0.999983341595515	1	1
INTERPRO	IPR008972:Cupredoxin	5	0.984251968503937	0.018176881472004	SMA1243, SMA1182, SMA1250, SM_B21487, SMC01982	348	15	4890	4.68390804597701	0.999998163703151	1	1
INTERPRO	IPR008978:HSP20-like chaperone	3	0.590551181102362	0.027371186938006	SM_B21294, SMA1118, SMC01106	348	4	4890	10.5387931034483	0.999999997901378	1	1
INTERPRO	IPR001492:Flagellin	3	0.590551181102362	0.027371186938006	SMC03039, SMC03037, SMC03038	348	4	4890	10.5387931034483	0.999999997901378	1	1
INTERPRO	IPR000194:ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain	3	0.590551181102362	0.027371186938006	SMC03025, SMC02501, SMC02796	348	4	4890	10.5387931034483	0.999999997901378	1	1
INTERPRO	IPR002068:Alpha crystallin/Hsp20 domain	3	0.590551181102362	0.027371186938006	SM_B21294, SMA1118, SMC01106	348	4	4890	10.5387931034483	0.999999997901378	1	1
INTERPRO	IPR000674:Aldehyde oxidase/xanthine dehydrogenase, a/b hammerhead	4	0.787401574803149	0.038113594127736	SM_B21287, SM_B21556, SMA2037, SM_B20846	348	11	4890	5.10971786833856	0.999999999999294	1	1
INTERPRO	IPR008274:Aldehyde oxidase/xanthine dehydrogenase, molybdopterin binding	4	0.787401574803149	0.038113594127736	SM_B21287, SM_B21556, SMA2037, SM_B20846	348	11	4890	5.10971786833856	0.999999999999294	1	1
INTERPRO	IPR012910:TonB-dependent receptor, plug	3	0.590551181102362	0.043498092331779	SMC02726, SMC02890, SMA2414	348	5	4890	8.43103448275862	0.999999999999988	1	1
INTERPRO	IPR002429:Cytochrome c oxidase subunit II C-terminal	3	0.590551181102362	0.043498092331779	SMA1182, SM_B21487, SMC01982	348	5	4890	8.43103448275862	0.999999999999988	1	1
INTERPRO	IPR024791:Cytochrome c/ubiquinol oxidase subunit III	3	0.590551181102362	0.043498092331779	SM_B21489, SMC01984, SMC01985	348	5	4890	8.43103448275862	0.999999999999988	1	1
INTERPRO	IPR001048:Aspartate/glutamate/uridylate kinase	3	0.590551181102362	0.043498092331779	SMC02099, SMA0697, SMC02438	348	5	4890	8.43103448275862	0.999999999999988	1	1
INTERPRO	IPR000531:TonB-dependent receptor, beta-barrel	3	0.590551181102362	0.043498092331779	SMC02726, SMC02890, SMA2414	348	5	4890	8.43103448275862	0.999999999999988	1	1
INTERPRO	IPR011251:Luciferase-like domain	3	0.590551181102362	0.043498092331779	SM_B21691, SM_B20100, SMC03968	348	5	4890	8.43103448275862	0.999999999999988	1	1
INTERPRO	IPR000298:Cytochrome c oxidase, subunit III	3	0.590551181102362	0.043498092331779	SM_B21489, SMC01984, SMC01985	348	5	4890	8.43103448275862	0.999999999999988	1	1
INTERPRO	IPR013833:Cytochrome c oxidase, subunit III, 4-helical bundle	3	0.590551181102362	0.062233033602209	SM_B21489, SMC01984, SMC01985	348	6	4890	7.02586206896552	1	1	1
INTERPRO	IPR009056:Cytochrome c domain	5	0.984251968503937	0.065963973327382	SMA1276, SMA1216, SMA0766, SM_B21292, SMA1213	348	22	4890	3.1935736677116	1	1	1
INTERPRO	IPR011032:GroES-like	6	1.18110236220472	0.089252759576146	SMA1296, SM_B22023, SMA0745, SMC00105, SM_B20080, SM_B20170	348	34	4890	2.47971602434077	1	1	1
INTERPRO	IPR017896:4Fe-4S ferredoxin-type, iron-sulpur binding domain	4	0.787401574803149	0.099671349412011	SMA1240, SMC04444, SMA1179, SMA1211	348	16	4890	3.51293103448276	1	1	1
												
												
												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
PFAM	PF00669:Bacterial flagellin N-terminal helical region	4	0.787401574803149	0.003319527065876	SMC03039, SMC03037, SMC03038, SMC03049	339	5	4693	11.0749262536873	0.689762522882691	0.292118381797112	0.292118381797112
PFAM	PF00460:Flagella basal body rod protein	4	0.787401574803149	0.003319527065876	SMC03030, SMC03024, SMC03047, SMC03028	339	5	4693	11.0749262536873	0.689762522882691	0.292118381797112	0.292118381797112
PFAM	PF06429:Flagellar basal body rod FlgEFG protein C-terminal	4	0.787401574803149	0.003319527065876	SMC03030, SMC03024, SMC03047, SMC03028	339	5	4693	11.0749262536873	0.689762522882691	0.292118381797112	0.292118381797112
PFAM	PF00700:Bacterial flagellin C-terminal helical region	4	0.787401574803149	0.003319527065876	SMC03039, SMC03037, SMC03038, SMC03049	339	5	4693	11.0749262536873	0.689762522882691	0.292118381797112	0.292118381797112
PFAM	PF00582:Universal stress protein family	4	0.787401574803149	0.015788374528366	SMA1231, SMA1149, SMA1158, SMA1147	339	8	4693	6.92182890855457	0.996308960517556	1	1
PFAM	PF01315:Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain	4	0.787401574803149	0.022437352374998	SM_B21287, SM_B21556, SMA2037, SM_B20846	339	9	4693	6.15273680760406	0.999660453833388	1	1
PFAM	PF00006:ATP synthase alpha/beta family, nucleotide-binding domain	3	0.590551181102362	0.028152918646428	SMC03025, SMC02501, SMC02796	339	4	4693	10.3827433628319	0.999956900421232	1	1
PFAM	PF00011:Hsp20/alpha crystallin family	3	0.590551181102362	0.028152918646428	SM_B21294, SMA1118, SMC01106	339	4	4693	10.3827433628319	0.999956900421232	1	1
PFAM	PF02738:Molybdopterin-binding domain of aldehyde dehydrogenase	4	0.787401574803149	0.039586494275158	SM_B21287, SM_B21556, SMA2037, SM_B20846	339	11	4693	5.03405738803969	0.999999331183397	1	1
PFAM	PF00593:TonB dependent receptor	3	0.590551181102362	0.044708513033517	SMC02726, SMC02890, SMA2414	339	5	4693	8.30619469026549	0.999999898178506	1	1
PFAM	PF00696:Amino acid kinase family	3	0.590551181102362	0.044708513033517	SMC02099, SMA0697, SMC02438	339	5	4693	8.30619469026549	0.999999898178506	1	1
PFAM	PF00296:Luciferase-like monooxygenase	3	0.590551181102362	0.044708513033517	SM_B21691, SM_B20100, SMC03968	339	5	4693	8.30619469026549	0.999999898178506	1	1
PFAM	PF00510:Cytochrome c oxidase subunit III	3	0.590551181102362	0.044708513033517	SM_B21489, SMC01984, SMC01985	339	5	4693	8.30619469026549	0.999999898178506	1	1
PFAM	PF07715:TonB-dependent Receptor Plug Domain	3	0.590551181102362	0.044708513033517	SMC02726, SMC02890, SMA2414	339	5	4693	8.30619469026549	0.999999898178506	1	1
												
												
												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SUPFAM	SSF117143:Flagellar hook protein flgE	3	0.590551181102362	0.013834521887044	SMC03030, SMC03024, SMC03047	246	3	3517	14.2967479674797	0.911434534058495	1	1
