Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR003959:ATPase, AAA-type, core	5	0.598086124401914	0.039567258776607	SINMEB_3164, SINMEB_4473, SINMEB_2221, SINMEB_0884, SINMEB_1118	616	11	4890	3.60832349468713	1	1	1
INTERPRO	IPR009642:Protein of unknown function DUF1236	4	0.478468899521531	0.046927053147783	SINMEB_4226, SINMEB_4917, SINMEB_1430, SINMEB_2161	616	7	4890	4.53617810760668	1	1	1
INTERPRO	IPR016194:SPOC like C-terminal domain	3	0.358851674641148	0.079666555531284	SINMEB_4990, SINMEB_4834, SINMEB_4989	616	4	4890	5.95373376623377	1	1	1
INTERPRO	IPR001907:ClpP	3	0.358851674641148	0.079666555531284	SINMEB_0882, SINMEB_0461, SINMEB_2208	616	4	4890	5.95373376623377	1	1	1
INTERPRO	IPR001492:Flagellin	3	0.358851674641148	0.079666555531284	SINMEB_0277, SINMEB_0278, SINMEB_0279	616	4	4890	5.95373376623377	1	1	1
INTERPRO	IPR009187:Predicted Ku, prokaryotic type	3	0.358851674641148	0.079666555531284	SINMEB_4990, SINMEB_4834, SINMEB_4989	616	4	4890	5.95373376623377	1	1	1
INTERPRO	IPR006164:Ku70/Ku80 beta-barrel domain	3	0.358851674641148	0.079666555531284	SINMEB_4990, SINMEB_4834, SINMEB_4989	616	4	4890	5.95373376623377	1	1	1
INTERPRO	IPR023753:Pyridine nucleotide-disulphide oxidoreductase, FAD/NAD(P)-binding domain	6	0.717703349282297	0.096554343142697	SINMEB_6269, SINMEB_2274, SINMEB_1901, SINMEB_1604, SINMEB_0404, SINMEB_1080	616	20	4890	2.38149350649351	1	1	1
												
												
												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
PFAM	PF00004:ATPase family associated with various cellular activities (AAA)	5	0.598086124401914	0.011545177528591	SINMEB_3164, SINMEB_4473, SINMEB_2221, SINMEB_0884, SINMEB_1118	593	8	4693	4.9462478920742	0.99772293156595	1	1
PFAM	PF06823:Protein of unknown function (DUF1236)	4	0.478468899521531	0.04728947774469	SINMEB_4226, SINMEB_4917, SINMEB_1430, SINMEB_2161	593	7	4693	4.52228378703927	0.999999999990548	1	1
PFAM	PF02735:Ku70/Ku80 beta-barrel domain	3	0.358851674641148	0.08010043967782	SINMEB_4990, SINMEB_4834, SINMEB_4989	593	4	4693	5.93549747048904	1	1	1
PFAM	PF07992:Pyridine nucleotide-disulphide oxidoreductase	6	0.717703349282297	0.097516093657193	SINMEB_6269, SINMEB_2274, SINMEB_1901, SINMEB_1604, SINMEB_0404, SINMEB_1080	593	20	4693	2.37419898819562	1	1	1
												
												
												
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SUPFAM	SSF51905:FAD/NAD(P)-binding domain	16	1.91387559808612	0.030672239404225	SINMEB_2033, SINMEB_1175, SINMEB_6269, SINMEB_2433, SINMEB_0352, SINMEB_6271, SINMEB_1080, SINMEB_3191, SINMEB_0717, SINMEB_1419, SINMEB_3209, SINMEB_3557, SINMEB_1901, SINMEB_1604, SINMEB_2406, SINMEB_0404	436	73	3517	1.76800301621214	0.999202411274193	1	1
SUPFAM	SSF100939:SPOC domain-like	3	0.358851674641148	0.077250849034747	SINMEB_4990, SINMEB_4834, SINMEB_4989	436	4	3517	6.04988532110092	0.999999989903826	1	1
